latitude,longitude,time,depth,TEMP,timestamp,wild_id,month
57.42760467529297,-48.0,2009-08-15,1,8.137,2009-08-15 00:00:00,wt-80717,2009-08
57.42760467529297,-47.5,2009-08-15,1,8.108,2009-08-15 00:00:00,wt-80717,2009-08
57.42760467529297,-47.0,2009-08-15,1,8.245000000000001,2009-08-15 00:00:00,wt-80717,2009-08
57.695796966552734,-48.5,2009-08-15,1,8.153,2009-08-15 00:00:00,wt-80717,2009-08
57.695796966552734,-47.0,2009-08-15,1,8.118,2009-08-15 00:00:00,wt-80717,2009-08
57.96202087402344,-48.5,2009-08-15,1,8.104000000000001,2009-08-15 00:00:00,wt-80717,2009-08
57.96202087402344,-46.5,2009-08-15,1,8.128,2009-08-15 00:00:00,wt-80717,2009-08
57.96202087402344,-46.0,2009-08-15,1,8.226,2009-08-15 00:00:00,wt-80717,2009-08
57.96202087402344,-45.5,2009-08-15,1,8.235,2009-08-15 00:00:00,wt-80717,2009-08
58.22628402709961,-49.0,2009-08-15,1,8.187,2009-08-15 00:00:00,wt-80717,2009-08
58.22628402709961,-48.5,2009-08-15,1,8.091,2009-08-15 00:00:00,wt-80717,2009-08
58.22628402709961,-46.0,2009-08-15,1,8.09,2009-08-15 00:00:00,wt-80717,2009-08
58.22628402709961,-45.5,2009-08-15,1,8.112,2009-08-15 00:00:00,wt-80717,2009-08
58.48859024047852,-50.0,2009-08-15,1,8.252,2009-08-15 00:00:00,wt-80717,2009-08
58.48859024047852,-49.5,2009-08-15,1,8.127,2009-08-15 00:00:00,wt-80717,2009-08
58.48859024047852,-49.0,2009-08-15,1,8.094,2009-08-15 00:00:00,wt-80717,2009-08
58.48859024047852,-48.5,2009-08-15,1,8.061,2009-08-15 00:00:00,wt-80717,2009-08
58.48859024047852,-45.0,2009-08-15,1,8.209,2009-08-15 00:00:00,wt-80717,2009-08
58.74895477294922,-50.5,2009-08-15,1,8.249,2009-08-15 00:00:00,wt-80717,2009-08
58.74895477294922,-50.0,2009-08-15,1,8.092,2009-08-15 00:00:00,wt-80717,2009-08
58.74895477294922,-44.5,2009-08-15,1,8.179,2009-08-15 00:00:00,wt-80717,2009-08
59.00738143920898,-50.5,2009-08-15,1,8.148,2009-08-15 00:00:00,wt-80717,2009-08
59.00738143920898,-44.0,2009-08-15,1,8.104000000000001,2009-08-15 00:00:00,wt-80717,2009-08
59.26388549804688,-51.0,2009-08-15,1,8.207,2009-08-15 00:00:00,wt-80717,2009-08
59.26388549804688,-50.5,2009-08-15,1,8.101,2009-08-15 00:00:00,wt-80717,2009-08
59.51847076416016,-51.5,2009-08-15,1,8.233,2009-08-15 00:00:00,wt-80717,2009-08
59.51847076416016,-51.0,2009-08-15,1,8.141,2009-08-15 00:00:00,wt-80717,2009-08
59.77114868164063,-52.0,2009-08-15,1,8.157,2009-08-15 00:00:00,wt-80717,2009-08
60.02192687988281,-53.0,2009-08-15,1,8.184000000000001,2009-08-15 00:00:00,wt-80717,2009-08
60.02192687988281,-52.5,2009-08-15,1,8.085,2009-08-15 00:00:00,wt-80717,2009-08
60.27082061767578,-53.5,2009-08-15,1,8.175,2009-08-15 00:00:00,wt-80717,2009-08
60.5178337097168,-54.0,2009-08-15,1,8.217,2009-08-15 00:00:00,wt-80717,2009-08
60.5178337097168,-53.5,2009-08-15,1,8.113,2009-08-15 00:00:00,wt-80717,2009-08
60.76297378540039,-55.0,2009-08-15,1,8.243,2009-08-15 00:00:00,wt-80717,2009-08
60.76297378540039,-54.5,2009-08-15,1,8.209,2009-08-15 00:00:00,wt-80717,2009-08
60.76297378540039,-54.0,2009-08-15,1,8.095,2009-08-15 00:00:00,wt-80717,2009-08
